geoid,ctlabel,ct2020,boroct2020,borocode,boroname,ntaname,nta2020,cdeligibil,cdta2020,cdtaname,shape_area,shape_leng,created_at,updated_at,row_id,centroid_lat,centroid_lon
36047076800,768,076800,3076800,3,Brooklyn,Midwood,BK1403,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),3265655.40267,9001.20953688,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-he24~atuc-4grv,40.61879623278785,-73.96060676383252
36047077000,770,077000,3077000,3,Brooklyn,Flatbush,BK1401,I,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1760973.02051,7131.17164942,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-t9qj-aaa6.ux3r,40.63615925453884,-73.95376901966745
36047077200,772,077200,3077200,3,Brooklyn,Flatbush,BK1401,I,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),4351946.22092,10391.9657896,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-eabt~25qa_36jx,40.63138989404811,-73.95340640472975
36047077400,774,077400,3077400,3,Brooklyn,Flatbush,BK1401,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1596845.40176,7821.40467913,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rrbq.eu4m_t4qw,40.63129037447434,-73.9479795743827
36047077600,776,077600,3077600,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2008023.1495,6576.60820881,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7his~9u2p_x36j,40.63111425344246,-73.94107892880415
36047078000,780,078000,3078000,3,Brooklyn,East Flatbush-Farragut,BK1702,I,BK17,BK17 East Flatbush (CD 17 Approximation),1770932.96823,5470.95531921,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3ehe_amvz~xjr7,40.63364313207722,-73.93844593326064
36047078200,782,078200,3078200,3,Brooklyn,East Flatbush-Farragut,BK1702,E,BK17,BK17 East Flatbush (CD 17 Approximation),1811374.37577,5948.14557551,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-v7q3~ezrm.utdv,40.6378580706465,-73.94136976278949
36047078400,784,078400,3078400,3,Brooklyn,East Flatbush-Farragut,BK1702,I,BK17,BK17 East Flatbush (CD 17 Approximation),1801875.88686,5509.69405853,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-dssy~44k8_8ktg,40.634099217643765,-73.94279249688249
36047078601,786.01,078601,3078601,3,Brooklyn,Flatbush,BK1401,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),930777.273989,5354.07273661,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-w7pf_z4qt-8823,40.63388176426593,-73.94782943737172
36047078602,786.02,078602,3078602,3,Brooklyn,East Flatbush-Farragut,BK1702,E,BK17,BK17 East Flatbush (CD 17 Approximation),903520.485328,4981.20298115,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nb6g.d9mp~kyzq,40.634294182733754,-73.94604491321591
36047078801,788.01,078801,3078801,3,Brooklyn,Flatbush,BK1401,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1000835.17597,4298.12705806,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6ifa~vjdm~2uib,40.63748965089443,-73.95060210601095
36047078802,788.02,078802,3078802,3,Brooklyn,East Flatbush-Farragut,BK1702,E,BK17,BK17 East Flatbush (CD 17 Approximation),688601.55341,3320.85066687,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-a26d.2qk5_a2j2,40.637408521506075,-73.9465095821116
36047079001,790.01,079001,3079001,3,Brooklyn,Flatbush,BK1401,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),651088.476974,4047.78894746,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-bw46~49xb_8q9r,40.64083148220932,-73.95531200145776
36047079002,790.02,079002,3079002,3,Brooklyn,East Flatbush-Erasmus,BK1701,E,BK17,BK17 East Flatbush (CD 17 Approximation),1318503.26548,4850.76568548,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4cci.xiqq_usth,40.64009003776117,-73.9529109847276
36047079201,792.01,079201,3079201,3,Brooklyn,Flatbush,BK1401,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1170145.87316,4364.05263534,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vc5s.wzxw_saha,40.6443910233183,-73.95656158211376
36047079202,792.02,079202,3079202,3,Brooklyn,East Flatbush-Erasmus,BK1701,E,BK17,BK17 East Flatbush (CD 17 Approximation),1162117.94516,4568.08848307,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cwef~c4zs.g6ut,40.64476386404983,-73.95331480990039
36047079400,794,079400,3079400,3,Brooklyn,East Flatbush-Erasmus,BK1701,I,BK17,BK17 East Flatbush (CD 17 Approximation),2391961.76298,6265.76278172,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-h8kr-7urb.wdp5,40.64828875550954,-73.95504573553157
36047079601,796.01,079601,3079601,3,Brooklyn,Prospect Lefferts Gardens-Wingate,BK0902,E,BK09,BK09 Crown Heights (South) (CD 9 Approximation),1188358.59053,4382.6847083,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3je9-3ue7~uj9u,40.656502684975074,-73.95812505284815
36047079602,796.02,079602,3079602,3,Brooklyn,Flatbush,BK1401,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1453524.69132,5043.96789285,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-g322.ec8m_embi,40.65247140414344,-73.9573885078231
36047079801,798.01,079801,3079801,3,Brooklyn,Prospect Lefferts Gardens-Wingate,BK0902,E,BK09,BK09 Crown Heights (South) (CD 9 Approximation),1397208.54266,4764.35305156,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4qxy.a6qc_cvjd,40.65983693132846,-73.95903638120821
36047080000,800,080000,3080000,3,Brooklyn,Prospect Lefferts Gardens-Wingate,BK0902,I,BK09,BK09 Crown Heights (South) (CD 9 Approximation),1869357.41648,5625.23050447,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xxid.2aen_tqm3,40.660570017060294,-73.95347850157057
36047080200,802,080200,3080200,3,Brooklyn,Prospect Lefferts Gardens-Wingate,BK0902,E,BK09,BK09 Crown Heights (South) (CD 9 Approximation),1994115.47262,5767.21592374,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ih6g~r8nn~iab2,40.6574615248101,-73.95339036176476
36047080400,804,080400,3080400,3,Brooklyn,Prospect Lefferts Gardens-Wingate,BK0902,E,BK09,BK09 Crown Heights (South) (CD 9 Approximation),2042543.17935,6685.9414257,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-bdz6_abb3_6v99,40.659394883568154,-73.94902141567059
36047080600,806,080600,3080600,3,Brooklyn,Prospect Lefferts Gardens-Wingate,BK0902,E,BK09,BK09 Crown Heights (South) (CD 9 Approximation),1790169.55168,6017.64505147,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9gum-3tad~5x8c,40.66125038092094,-73.94429882638538
36047080800,808,080800,3080800,3,Brooklyn,Prospect Lefferts Gardens-Wingate,BK0902,I,BK09,BK09 Crown Heights (South) (CD 9 Approximation),3465286.50815,11997.5774334,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mgmw~yw6z~cn2u,40.6571273504763,-73.93876616663523
36047081000,810,081000,3081000,3,Brooklyn,Prospect Lefferts Gardens-Wingate,BK0902,E,BK09,BK09 Crown Heights (South) (CD 9 Approximation),1748271.96211,6573.85690599,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-t6i7.cru6.ckrc,40.65978618012932,-73.94443031032091
36047081400,814,081400,3081400,3,Brooklyn,East Flatbush-Rugby,BK1703,E,BK17,BK17 East Flatbush (CD 17 Approximation),1831958.65772,5579.35555956,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zjd6~rzup.k999,40.65357788498697,-73.94011583824931
36047081600,816,081600,3081600,3,Brooklyn,East Flatbush-Erasmus,BK1701,I,BK17,BK17 East Flatbush (CD 17 Approximation),1933154.56568,6080.41484777,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nyc4~j9f5-agp5,40.653682669474186,-73.94416982314213
36047081800,818,081800,3081800,3,Brooklyn,East Flatbush-Erasmus,BK1701,I,BK17,BK17 East Flatbush (CD 17 Approximation),1699560.07495,5542.99910744,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-geaw~5xbz~eajj,40.65261674777168,-73.9478215922867
36047082000,820,082000,3082000,3,Brooklyn,East Flatbush-Erasmus,BK1701,E,BK17,BK17 East Flatbush (CD 17 Approximation),1599913.46176,5582.41930649,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jr3n~vq6b_sa8g,40.653374516808974,-73.95132766199946
36047082200,822,082200,3082200,3,Brooklyn,East Flatbush-Erasmus,BK1701,E,BK17,BK17 East Flatbush (CD 17 Approximation),1827422.90655,5792.84404002,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-v4nd.5trm~a7k3,40.65279168236429,-73.95434817243458
36047082400,824,082400,3082400,3,Brooklyn,East Flatbush-Erasmus,BK1701,E,BK17,BK17 East Flatbush (CD 17 Approximation),2307258.58028,6085.94711685,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-dcbw_4epc-3rmm,40.64849847944595,-73.9488284399116
36047082600,826,082600,3082600,3,Brooklyn,East Flatbush-Erasmus,BK1701,E,BK17,BK17 East Flatbush (CD 17 Approximation),2142838.85613,5883.02945468,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-p4mh.4qrw.k6a3,40.6453527824443,-73.94862112335842
36047082800,828,082800,3082800,3,Brooklyn,East Flatbush-Erasmus,BK1701,E,BK17,BK17 East Flatbush (CD 17 Approximation),1687712.4759,5546.24094196,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-fa22_ikzw_wpzf,40.640567023412345,-73.9493809447888
36047083000,830,083000,3083000,3,Brooklyn,East Flatbush-Farragut,BK1702,E,BK17,BK17 East Flatbush (CD 17 Approximation),2171914.95301,6600.75439606,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5ubk_8vrp.2peb,40.640463816666355,-73.94531913196623
36047083200,832,083200,3083200,3,Brooklyn,East Flatbush-Farragut,BK1702,E,BK17,BK17 East Flatbush (CD 17 Approximation),1566888.49142,5511.6243778,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-68sf~qavw.nrm5,40.641265684576105,-73.94173010658757
36047083400,834,083400,3083400,3,Brooklyn,East Flatbush-Farragut,BK1702,I,BK17,BK17 East Flatbush (CD 17 Approximation),1355748.3336,4991.01598248,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qmts_hajb~9rsx,40.64134976216774,-73.93832911150231
36047083600,836,083600,3083600,3,Brooklyn,East Flatbush-Farragut,BK1702,I,BK17,BK17 East Flatbush (CD 17 Approximation),2240975.57943,6026.38914792,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-y6fq~2me5-3u2w,40.63720966779983,-73.93473395221378
36047083800,838,083800,3083800,3,Brooklyn,East Flatbush-Farragut,BK1702,I,BK17,BK17 East Flatbush (CD 17 Approximation),1796855.84358,5510.79876489,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-64bm_mkth.sh38,40.64133326217877,-73.93486688217702
36047084000,840,084000,3084000,3,Brooklyn,East Flatbush-Farragut,BK1702,E,BK17,BK17 East Flatbush (CD 17 Approximation),1830663.25279,5550.28251363,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jgqg.ki4p~tv4y,40.64169154428636,-73.93126479145054
36047084600,846,084600,3084600,3,Brooklyn,East Flatbush-Farragut,BK1702,I,BK17,BK17 East Flatbush (CD 17 Approximation),1778307.47919,5448.08538318,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-z8jj_m5wm.j33t,40.641854489017774,-73.9267528153616
36047084800,848,084800,3084800,3,Brooklyn,East Flatbush-Rugby,BK1703,I,BK17,BK17 East Flatbush (CD 17 Approximation),1479845.49082,4899.59694592,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-meva~r8f3_45ey,40.646303169459685,-73.92779805941198
36047085000,850,085000,3085000,3,Brooklyn,East Flatbush-Rugby,BK1703,E,BK17,BK17 East Flatbush (CD 17 Approximation),1556707.68189,7007.33740395,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rym6~ysz5~c6n7,40.64534525699949,-73.93299548817761
36047085200,852,085200,3085200,3,Brooklyn,Holy Cross Cemetery,BK1771,I,BK17,BK17 East Flatbush (CD 17 Approximation),4276575.30853,9226.10087456,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-m8sp~zft3-rwmt,40.64715100169446,-73.93858232333174
36047085400,854,085400,3085400,3,Brooklyn,East Flatbush-Farragut,BK1702,E,BK17,BK17 East Flatbush (CD 17 Approximation),1385790.11763,7324.94806132,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5jmn_2ghy.dtb9,40.64476515055431,-73.94193679045729
36047085600,856,085600,3085600,3,Brooklyn,East Flatbush-Erasmus,BK1701,E,BK17,BK17 East Flatbush (CD 17 Approximation),1700511.63495,6259.3294861,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6bri_d29p_nj5s,40.648790170722854,-73.944705502017
36047085800,858,085800,3085800,3,Brooklyn,East Flatbush-Rugby,BK1703,I,BK17,BK17 East Flatbush (CD 17 Approximation),1488957.95616,5738.75300887,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-k7iz-pyf3_bkis,40.64995602003829,-73.93896373321436
36047086000,860,086000,3086000,3,Brooklyn,East Flatbush-Rugby,BK1703,I,BK17,BK17 East Flatbush (CD 17 Approximation),1879565.35477,5825.88864226,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-erer~ir2q-it53,40.64980947941209,-73.93293546602078
36047086200,862,086200,3086200,3,Brooklyn,East Flatbush-Rugby,BK1703,E,BK17,BK17 East Flatbush (CD 17 Approximation),1508724.47244,4925.08718999,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qsbz.4y4e_qda5,40.64994061796925,-73.92817961837166
36047086600,866,086600,3086600,3,Brooklyn,East Flatbush-Rugby,BK1703,I,BK17,BK17 East Flatbush (CD 17 Approximation),1684237.05179,7518.42140949,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ynyd_ewpy~d8tf,40.65690159127816,-73.92660769693695
36047086800,868,086800,3086800,3,Brooklyn,East Flatbush-Rugby,BK1703,E,BK17,BK17 East Flatbush (CD 17 Approximation),1879388.15164,5606.51954142,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jhgt_8ne9-spp5,40.6542712214064,-73.92955107154664
36047087000,870,087000,3087000,3,Brooklyn,East Flatbush-Rugby,BK1703,E,BK17,BK17 East Flatbush (CD 17 Approximation),1676352.35112,5647.03605727,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ehfp.pcpn_kqbb,40.654094590998035,-73.93337299039062
36047087200,872,087200,3087200,3,Brooklyn,East Flatbush-Rugby,BK1703,E,BK17,BK17 East Flatbush (CD 17 Approximation),1583318.14755,5610.41154941,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-b3tc-53sh.qw4h,40.65403719851511,-73.9365276893045
36047087401,874.01,087401,3087401,3,Brooklyn,Prospect Lefferts Gardens-Wingate,BK0902,E,BK09,BK09 Crown Heights (South) (CD 9 Approximation),1405622.88289,5380.17814299,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qb3n.yrpt.4zx5,40.66049311156418,-73.93824711553161
36047087600,876,087600,3087600,3,Brooklyn,Prospect Lefferts Gardens-Wingate,BK0902,E,BK09,BK09 Crown Heights (South) (CD 9 Approximation),1530933.26215,5395.10333196,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wqc6_prmt_aeuw,40.66028223553327,-73.93585780263305
36047087800,878,087800,3087800,3,Brooklyn,East Flatbush-Rugby,BK1703,I,BK17,BK17 East Flatbush (CD 17 Approximation),1629553.12386,6146.79465356,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-iebm~r7zv~f5xk,40.65874234446493,-73.93035665929956
36047088001,880.01,088001,3088001,3,Brooklyn,Prospect Lefferts Gardens-Wingate,BK0902,E,BK09,BK09 Crown Heights (South) (CD 9 Approximation),874304.813325,3788.74729273,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wc79.svj9~qe5c,40.662058493611376,-73.9327567831625
36047088002,880.02,088002,3088002,3,Brooklyn,East Flatbush-Rugby,BK1703,I,BK17,BK17 East Flatbush (CD 17 Approximation),1088856.50255,6123.51626092,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-76ac_c8tt.m2ut,40.660779709689336,-73.92933495083707
36047088200,882,088200,3088200,3,Brooklyn,East Flatbush-Remsen Village,BK1704,E,BK17,BK17 East Flatbush (CD 17 Approximation),2188028.20401,8734.80582576,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3tw7-vbpx.ti4z,40.66048552737834,-73.92600522635541
36047088400,884,088400,3088400,3,Brooklyn,East Flatbush-Remsen Village,BK1704,E,BK17,BK17 East Flatbush (CD 17 Approximation),1797772.88727,6494.42991729,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-htrg.dts8.e3pr,40.662421829990386,-73.92479646908649
36047088800,888,088800,3088800,3,Brooklyn,East Flatbush-Remsen Village,BK1704,E,BK17,BK17 East Flatbush (CD 17 Approximation),2166355.62984,6496.16237484,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-akq5.x2uv_8qeu,40.65402924665888,-73.91736026501499
36047089000,890,089000,3089000,3,Brooklyn,East Flatbush-Remsen Village,BK1704,E,BK17,BK17 East Flatbush (CD 17 Approximation),2672111.43789,9452.90986001,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zxng_zgh3~agfy,40.6573310145642,-73.91540337170746
36047089200,892,089200,3089200,3,Brooklyn,East Flatbush-Remsen Village,BK1704,E,BK17,BK17 East Flatbush (CD 17 Approximation),1932402.81338,7700.08920718,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-e4rz_8uiw.ncg2,40.663437757569085,-73.92118873047633
36047089400,894,089400,3089400,3,Brooklyn,Brownsville,BK1602,E,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),1853454.07372,6291.0463714,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6gij~938z_4d2b,40.66188767787762,-73.91700231432374
36047089600,896,089600,3089600,3,Brooklyn,Brownsville,BK1602,E,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),1605933.79391,5646.71704961,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rvss.ssrk.qrw6,40.657751798328306,-73.91263926740783
36047089800,898,089800,3089800,3,Brooklyn,Brownsville,BK1602,E,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),1661400.05905,5546.68353132,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rz8t.sn8t_ainn,40.66270393921465,-73.91362532186513
36047090000,900,090000,3090000,3,Brooklyn,Brownsville,BK1602,E,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),2645361.11722,6709.24778567,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-v2mu~wmww_x3qy,40.6663736838645,-73.92113718083696
36047090200,902,090200,3090200,3,Brooklyn,Brownsville,BK1602,E,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),2051102.85376,6035.68015855,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7fpv_p7cw~hcz7,40.66844745650581,-73.91523695394444
36047090600,906,090600,3090600,3,Brooklyn,Brownsville,BK1602,E,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),2107750.76675,6160.46250795,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-v22x.npkk_iede,40.67050174890625,-73.90868012917295
36047091000,910,091000,3091000,3,Brooklyn,Brownsville,BK1602,E,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),2281443.73017,6092.2106654,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xgcc_a4pf_6g9y,40.66569040024876,-73.904214354123
36047091200,912,091200,3091200,3,Brooklyn,Brownsville,BK1602,E,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),1800466.62384,5530.13591717,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8wxr_xcgt.wewe,40.665379757027914,-73.90747127508303
36047091600,916,091600,3091600,3,Brooklyn,Brownsville,BK1602,E,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),2321085.49253,6785.20425588,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-fwih_i7x9.jnkb,40.659051599556214,-73.9089083778327
36047091800,918,091800,3091800,3,Brooklyn,Brownsville,BK1602,E,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),2256021.20142,6504.83675002,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9sdm~9grm.89er,40.66220685436278,-73.90496846157522
36047092400,924,092400,3092400,3,Brooklyn,Brownsville,BK1602,I,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),2709111.04061,8447.42147149,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cv59.ms9m.4unc,40.666377747224814,-73.91064689028251
36047093000,930,093000,3093000,3,Brooklyn,East Flatbush-Remsen Village,BK1704,I,BK17,BK17 East Flatbush (CD 17 Approximation),2090418.86394,6635.84810769,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3u3c.avxg.wcb8,40.64972735093978,-73.91529119803721
36047093200,932,093200,3093200,3,Brooklyn,East Flatbush-Farragut,BK1702,I,BK17,BK17 East Flatbush (CD 17 Approximation),3018449.49406,6921.02031948,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6uxq.6xuy~r7tx,40.63769542650457,-73.92822592417546
36047093800,938,093800,3093800,3,Brooklyn,East Flatbush-Rugby,BK1703,I,BK17,BK17 East Flatbush (CD 17 Approximation),1411409.93096,5280.36129879,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mtxa~cyfw.2htw,40.650710562201304,-73.92406963566269
36047094401,944.01,094401,3094401,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),3906963.05851,10033.5768425,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hjjk.593y~g99s,40.63832283465313,-73.92327571548262
36047094402,944.02,094402,3094402,3,Brooklyn,Flatlands,BK1801,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1150874.286,4373.555968,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-85fa.7puy-9xyd,40.63509494886692,-73.9207364985569
36047094600,946,094600,3094600,3,Brooklyn,East Flatbush-Rugby,BK1703,I,BK17,BK17 East Flatbush (CD 17 Approximation),3110120.37446,8917.43684956,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-t8aa.cff4_unzw,40.64453444570057,-73.92312401911268
36047095000,950,095000,3095000,3,Brooklyn,Canarsie,BK1803,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2612150.90558,7974.17471824,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rjwm~n69r~meuw,40.63677519448115,-73.91806068762183
36047095600,956,095600,3095600,3,Brooklyn,Canarsie,BK1803,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2557814.04938,8009.8331698,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-icp3.vfz4.xwp2,40.63573055465789,-73.9105125891478
36047095800,958,095800,3095800,3,Brooklyn,Canarsie,BK1803,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2523362.20552,6859.32547898,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4wuk.7sa3_z6zh,40.641430622353916,-73.91236402787578
36047096200,962,096200,3096200,3,Brooklyn,Canarsie,BK1803,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1920772.18018,5460.11568158,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nvav_jsjc-vc8s,40.64532431353855,-73.91100735414103
36047096400,964,096400,3096400,3,Brooklyn,Canarsie,BK1803,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1900792.38875,5517.26300447,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3ish.vdff_xjen,40.642083494904455,-73.90700129869012
36047096600,966,096600,3096600,3,Brooklyn,Canarsie,BK1803,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1950813.58843,6518.2910113,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-bqd8.eh3j_hevj,40.64071542018905,-73.90283460118367
36047096800,968,096800,3096800,3,Brooklyn,Canarsie,BK1803,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1603786.87373,5097.84052736,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ughr~bpf4~aid7,40.644115303786364,-73.9037316729052
